index,amount,text,label,prediction
158,-1.3358738901520677,"Brand 1: the parking guys. Brand 2: value parking llc. Merchant Category: automobile parking or parking lots. Description: valet parking service in nashville, tennessee; valet parking ave nclosed ⋅ opens fri; parking donelson pikeopen hours; parking murfreesboro pikeopen hours; near nashville, tn.",7,7
159,0.5691241578100558,Brand 1: il vinaio. Brand 2: il vinaio   mesa. Merchant Category: restaurants or eating places. Description: wine bar.,2,2
160,0.24608655179716293,Brand 1: c rica telecom   sep. Brand 2: c rica telecom   sep. Merchant Category: telecommuncations serv incl loca/long dist credit & fax. Description: view all.,0,0
161,-0.7656651168958398,"Brand 1: citgo. Brand 2: portion road citgo. Merchant Category: none. Description: commack, nyopen hours; kings park,; near farmingville, ny; commack,; gas station in holtsville, new york.",7,7
162,1.179814428106892,"Brand 1: tanning and indulgences. Brand 2: magic tan. Merchant Category: none. Description: nail salon in bayonet point, florida.",8,8
163,0.8909375846679294,"Brand 1: apple. Brand 2: apple retail uk lt dom. Merchant Category: computer software stores. Description: electronics store in norwich, england.",6,6
164,1.5887961577330338,"Brand 1: stool and dinette factory. Brand 2: stool & dinette factor. Merchant Category: furniture home furnishings & equip stores excl appliances. Description: furniture store in phoenix, arizona.",6,6
165,-0.19550144569293096,Brand 1: dee best food mart. Brand 2: dee best stop. Merchant Category: none. Description: convenience store.,6,6
166,0.2762048642598482,"Brand 1: straub ford. Brand 2: ohio valley ford mercu. Merchant Category: auto/truck dealers new/used sale repair parts & lease. Description: ford dealer in moundsville, west virginia; near moundsville, wv; ford dealer · jefferson aveclosed ⋅ opens fri; car dealerclosed ⋅ opens fri.",6,6
167,-0.8425617524738378,"Brand 1: university of montana golf course. Brand 2: um golf course ccgc. Merchant Category: universities colleges sr colleges or professional schools. Description: golf course in missoula, montana; view all.",2,2
168,-0.9040146346814854,Brand 1: grinder mill. Brand 2: grinder mill. Merchant Category: restaurants or eating places. Description: mexican restaurant.,2,2
169,2.061509823991321,"Brand 1: carlson family dentistry. Brand 2: carlson family dentist. Merchant Category: dentists or orthodontists. Description: dentist in the ken caryl, colorado.",4,4
170,-0.32957983329743273,Brand 1: center buffet. Brand 2: center buffet. Merchant Category: restaurants or eating places. Description: restaurant.,2,2
171,0.3264582265523968,"Brand 1: parrish place bed and breakfast. Brand 2: parrish place b & b. Merchant Category: lodging hotels motels resorts. Description: bed & breakfast in salt lake city, utah; e s temple st; near salt lake city, ut; north b st e; state st.",9,9
172,-0.5125682789707183,Brand 1: ricks bar. Brand 2: rick's bar. Merchant Category: none. Description: bar.,2,2
173,-1.1017397946293173,Brand 1: that one bar. Brand 2: that one bar. Merchant Category: none. Description: bar & grill.,2,2
174,0.03183887742310638,"Brand 1: s j jewelers. Brand 2: s j jewelers. Merchant Category: none. Description: jeweler in rochester, minnesota.",6,6
175,-0.35559688170948583,"Brand 1: beville road kindercare. Brand 2: beville rd.. Merchant Category: automated fuel dispensers. Description: preschool in daytona beach, florida; open in maps.",1,1
176,0.5389307878808042,"Brand 1: lopers performance service center. Brand 2: lopers performance. Merchant Category: automotive parts accessories stores. Description: auto parts store in phoenix, arizona.",7,6
177,-1.7745437631596304,"Brand 1: the westin fort lauderdale beach resort. Brand 2: westin gift shop. Merchant Category: none. Description: near the westin fort lauderdale beach resort, n fort lauderdale beach blvd, fort lauderdale, fl; corporate dr; view all; n fort lauderdale beach blvd; near african-american research library and cultural center, sistrunk blvd gift shop, fort lauderdale, fl.",9,9
178,-1.4141219215249377,Brand 1: tailwind bmi bloomingtin il. Brand 2: tailwind bmi. Merchant Category: restaurants or eating places. Description: none.,2,2
179,-1.054316825292248,"Brand 1: lifes a bagel. Brand 2: sterling bagels. Merchant Category: restaurants or eating places. Description: bagel shop; near las vegas, nv; · $$bakery · n buffalo drclosed ⋅ opens fri; bagel shop · e sahara aveclosed ⋅ opens fri; bagel shop · n rampart blvdclosed ⋅ opens fri.",6,2
180,0.4637427212615107,Brand 1: sheraton. Brand 2: sheraton. Merchant Category: sheraton hotels. Description: hotel.,9,9
181,-0.836664161114256,"Brand 1: capriottis sandwich shop. Brand 2: capriotti s sandwich s. Merchant Category: fast food restaurants. Description: w sahara aveclosed ⋅ opens fri; s maryland pkwycloses soon ⋅; near las vegas, nv; w cheyenne ave suite soon ⋅; n town center drclosed ⋅ opens fri.",6,2
182,-0.8658273159036171,"Brand 1: scramblers. Brand 2: scramble. Merchant Category: restaurants or eating places. Description: e camelback rd ⋅ opens fri; n st ste ⋅ opens fri; scottsdale, azclosed ⋅ opens fri; near phoenix, az; near scramble, terminal e sky harbor blvd, phoenix, az; restaurantterminal e sky harbor blvdtemporarily closed; view all; breakfast n st ste ⋅ opens fri.",2,2
183,0.3877767491657663,"Brand 1: auto body fit. Brand 2: sp * auto body now. Merchant Category: none. Description: auto body parts supplier in tukwila, washington.",6,6
184,0.204453203605856,"Brand 1: we supply. Brand 2: willy's electronic. Merchant Category: none. Description: audio visual equipment supplier in san diego, california.",6,6
185,0.09361328163526476,"Brand 1: goldstar events. Brand 2: goldstar events, inc. Merchant Category: theatrical producers (excl motion pictures) ticket agencies. Description: none.",2,2
186,-0.17439519846357227,"Brand 1: dicks sporting goods. Brand 2: culpeper sprt & rc. Merchant Category: none. Description: sporting goods store in culpeper, virginia; event venue · n main stclosed ⋅ opens; government office · southridge pkwy ⋅ opens; near culpeper, va; newspaper publisher · s main stclosed ⋅ opens.",6,6
187,0.564803788374426,"Brand 1: wave one sports. Brand 2: wave one sports co. Merchant Category: none. Description: sporting goods store in plymouth meeting, pennsylvania.",6,6
188,0.9699765859660624,"Brand 1: mane obsession. Brand 2: mane obsession hair na. Merchant Category: barber or beauty shops. Description: beauty salon in mesa, arizona; view all.",8,8
189,0.9538599395881686,"Brand 1: lynn matthew salon. Brand 2: lynn matthew salon. Merchant Category: barber or beauty shops. Description: beauty salon in surprise, arizona.",8,8
190,-0.03227390440279128,"Brand 1: northwest diagnostic clinic. Brand 2: n w diagnostic @ e md'. Merchant Category: medical services and health practitioners (nec). Description: medical clinic in cedar park, texas.",4,4
191,-0.6740803629450667,Brand 1: junction liquor. Brand 2: haines junction liquor. Merchant Category: liquor wine package or beer stores. Description: liquor store; view all.,6,6
192,-1.1213023011189098,"Brand 1: the living room wine cafe and lounge. Brand 2: lunch room. Merchant Category: restaurants or eating places. Description: wine bar; near lunch room, e gray rd, scottsdale, az; · $$restaurant · n scottsdale rd ⋅ opens fri; · $$persian · n scottsdale rdcloses soon ⋅; · $$brunch · n frank lloyd wright blvdclosed ⋅ opens fri.",2,2
193,0.43715533989936733,Brand 1: aqua safari. Brand 2: aqua safari. Merchant Category: none. Description: hotel.,2,9
194,0.4690756682035924,"Brand 1: spa urbana. Brand 2: spa urbana llc. Merchant Category: none. Description: day spa in boise, idaho.",8,8
195,1.2860208286099808,Brand 1: fruition. Brand 2: fruition. Merchant Category: restaurants or eating places. Description: view all.,2,2
196,0.168730607793942,Brand 1: cafn de la presse. Brand 2: cafe de la presse. Merchant Category: restaurants or eating places. Description: french restaurant.,2,2
197,0.46255286133281853,"Brand 1: manzanita outfitters. Brand 2: manzanita outdoor. Merchant Category: sporting goods stores. Description: camping store in prescott, arizona.",6,6
198,0.7620140074343026,"Brand 1: taylor dental care. Brand 2: taylor dental care. Merchant Category: dentists or orthodontists. Description: dentist in sandy, utah.",4,4
199,-1.258304361566526,Brand 1: camilles sidewalk cafe. Brand 2: camilles sidewalk cafe. Merchant Category: restaurants or eating places. Description: none.,2,2
